dista [mm],"L(Current1,Current1) [uH]","L(Current3,Current1) [uH]","L(Current3,Current3) [uH]","CplCoef(Current1,Current3) []",Data_Type
165.2165217,108.0988544,10.84167678,107.1049573,0.100752612,
165.2365237,108.0996301,10.83954153,107.107397,0.100731458,
165.2565257,108.1004074,10.83740664,107.1098359,0.100710307,
165.2765277,108.1011862,10.83527208,107.1122737,0.10068916,
165.2965297,108.1019667,10.83313784,107.1147105,0.100668016,
165.3165317,108.1027487,10.83100392,107.1171461,0.100646875,
165.3365337,108.1035323,10.82887028,107.1195804,0.100625737,
165.3565357,108.1043174,10.82673693,107.1220135,0.100604602,
165.3765377,108.105104,10.82460384,107.1244451,0.10058347,
165.3965397,108.1058922,10.822471,107.1268753,0.10056234,
165.4165417,108.1066819,10.8203384,107.1293039,0.100541214,
165.4365437,108.1074731,10.81820602,107.1317309,0.100520089,
165.4565457,108.1082658,10.81607385,107.1341562,0.100498967,
165.4765477,108.1090599,10.81394187,107.1365797,0.100477847,
165.4965497,108.1098556,10.81181008,107.1390013,0.10045673,
165.5165517,108.1106527,10.80967844,107.141421,0.100435614,
165.5365537,108.1114512,10.80754696,107.1438387,0.1004145,
165.5565557,108.1122512,10.80541561,107.1462543,0.100393388,
165.5765577,108.1130526,10.80328439,107.1486677,0.100372278,
165.5965597,108.1138554,10.80115327,107.1510788,0.10035117,
165.6165617,108.1146597,10.79902225,107.1534876,0.100330062,
165.6365637,108.1154653,10.7968913,107.155894,0.100308957,
165.6565657,108.1162723,10.79476042,107.1582979,0.100287852,
165.6765677,108.1170807,10.79262959,107.1606993,0.100266749,
165.6965697,108.1178905,10.79049879,107.163098,0.100245646,
165.7165717,108.1187016,10.78836802,107.1654939,0.100224545,
165.7365737,108.1195141,10.78623725,107.1678871,0.100203444,
165.7565757,108.1203279,10.78410648,107.1702774,0.100182345,
165.7765777,108.121143,10.78197568,107.1726647,0.100161245,
165.7965797,108.1219595,10.77984485,107.175049,0.100140146,
165.8165817,108.1227772,10.77771397,107.1774301,0.100119048,
165.8365837,108.1235963,10.77558302,107.1798081,0.10009795,
165.8565857,108.1244166,10.773452,107.1821828,0.100076852,
165.8765877,108.1252382,10.77132088,107.1845542,0.100055754,
165.8965897,108.1260611,10.76918965,107.1869221,0.100034656,
165.9165917,108.1268852,10.7670583,107.1892865,0.100013558,
165.9365937,108.1277105,10.76492681,107.1916473,0.099992459,
165.9565957,108.1285371,10.76279518,107.1940045,0.09997136,
165.9765977,108.1293649,10.76066338,107.1963579,0.099950261,
165.9965997,108.1301939,10.7585314,107.1987075,0.099929161,
166.0166017,108.1310241,10.75639922,107.2010532,0.09990806,
166.0366037,108.1318555,10.75426684,107.2033949,0.099886958,
166.0566057,108.1326881,10.75213423,107.2057326,0.099865856,
166.0766077,108.1335218,10.75000139,107.2080661,0.099844752,
166.0966097,108.1343567,10.7478683,107.2103954,0.099823647,
166.1166117,108.1351928,10.74573494,107.2127205,0.099802541,
166.1366137,108.13603,10.7436013,107.2150411,0.099781434,
166.1566157,108.1368683,10.74146737,107.2173574,0.099760325,
166.1766177,108.1377077,10.73933313,107.219669,0.099739214,
166.1966197,108.1385483,10.73719856,107.2219761,0.099718102,
166.2166217,108.1393899,10.73506366,107.2242785,0.099696988,
166.2366237,108.1402326,10.73292841,107.2265762,0.099675872,
166.2566257,108.1410764,10.73079279,107.228869,0.099654754,
166.2766277,108.1419212,10.72865679,107.2311569,0.099633634,
166.2966297,108.1427671,10.72652039,107.2334398,0.099612511,
166.3166317,108.1436141,10.72438359,107.2357176,0.099591386,
166.3366337,108.1444621,10.72224636,107.2379903,0.099570259,
166.3566357,108.145311,10.7201087,107.2402578,0.099549129,
166.3766377,108.1461611,10.71797058,107.2425199,0.099527996,
166.3966397,108.1470121,10.715832,107.2447767,0.099506861,
166.4166417,108.1478641,10.71369294,107.247028,0.099485722,
166.4366437,108.148717,10.71155338,107.2492737,0.099464581,
166.4566457,108.149571,10.70941331,107.2515138,0.099443436,
166.4766477,108.1504259,10.70727272,107.2537483,0.099422288,
166.4966497,108.1512817,10.70513159,107.2559769,0.099401137,
166.5166517,108.1521385,10.7029899,107.2581997,0.099379982,
166.5366537,108.1529962,10.70084766,107.2604166,0.099358823,
166.5566557,108.1538549,10.69870483,107.2626274,0.099337661,
166.5766577,108.1547144,10.6965614,107.2648322,0.099316495,
166.5966597,108.1555749,10.69441736,107.2670308,0.099295325,
166.6166617,108.1564362,10.6922727,107.2692232,0.099274152,
166.6366637,108.1572984,10.69012741,107.2714092,0.099252973,
166.6566657,108.1581614,10.68798145,107.2735888,0.099231791,
166.6766677,108.1590254,10.68583484,107.275762,0.099210605,
166.6966697,108.1598901,10.68368754,107.2779285,0.099189413,
166.7166717,108.1607557,10.68153954,107.2800885,0.099168218,
166.7366737,108.1616221,10.67939083,107.2822417,0.099147017,
166.7566757,108.1624893,10.6772414,107.2843882,0.099125812,
166.7766777,108.1633574,10.67509123,107.2865277,0.099104602,
166.7966797,108.1642262,10.67294031,107.2886603,0.099083387,
166.8166817,108.1650958,10.67078862,107.2907859,0.099062166,
166.8366837,108.1659662,10.66863615,107.2929044,0.099040941,
166.8566857,108.1668373,10.66648288,107.2950157,0.09901971,
166.8766877,108.1677092,10.6643288,107.2971197,0.098998473,
166.8966897,108.1685818,10.66217389,107.2992164,0.098977231,
166.9166917,108.1694551,10.66001815,107.3013057,0.098955984,
166.9366937,108.1703292,10.65786155,107.3033875,0.09893473,
166.9566957,108.171204,10.65570408,107.3054617,0.098913471,
166.9766977,108.1720794,10.65354574,107.3075282,0.098892205,
166.9966997,108.1729556,10.65138649,107.309587,0.098870934,
167.0167017,108.1738324,10.64922633,107.311638,0.098849656,
167.0367037,108.1747099,10.64706525,107.3136811,0.098828372,
167.0567057,108.1755881,10.64490323,107.3157162,0.098807081,
167.0767077,108.1764669,10.64274026,107.3177433,0.098785784,
167.0967097,108.1773463,10.64057631,107.3197623,0.09876448,
167.1167117,108.1782264,10.63841138,107.3217731,0.098743169,
167.1367137,108.179107,10.63624546,107.3237755,0.098721852,
167.1567157,108.1799883,10.63407852,107.3257697,0.098700527,
167.1767177,108.1808702,10.63191056,107.3277554,0.098679195,
167.1967197,108.1817526,10.62974156,107.3297325,0.098657856,
167.2167217,108.1826356,10.6275715,107.3317011,0.09863651,
167.2367237,108.1835192,10.62540038,107.333661,0.098615156,
167.2567257,108.1844033,10.62322817,107.3356122,0.098593795,
167.2767277,108.185288,10.62105486,107.3375545,0.098572426,
167.2967297,108.1861732,10.61888045,107.3394879,0.098551049,
167.3167317,108.1870589,10.6167049,107.3414124,0.098529664,
167.3367337,108.1879452,10.61452822,107.3433277,0.098508272,
167.3567357,108.1888319,10.61235038,107.345234,0.098486871,
167.3767377,108.1897191,10.61017137,107.347131,0.098465462,
167.3967397,108.1906068,10.60799117,107.3490187,0.098444044,
167.4167417,108.1914949,10.60580978,107.350897,0.098422619,
167.4367437,108.1923836,10.60362718,107.3527659,0.098401184,
167.4567457,108.1932726,10.60144335,107.3546253,0.098379741,
167.4767477,108.1941621,10.59925828,107.356475,0.098358289,
167.4967497,108.195052,10.59707195,107.3583151,0.098336828,
167.5167517,108.1959424,10.59488435,107.3601454,0.098315359,
167.5367537,108.1968331,10.59269547,107.3619658,0.09829388,
167.5567557,108.1977242,10.59050529,107.3637763,0.098272392,
167.5767577,108.1986158,10.5883138,107.3655768,0.098250894,
167.5967597,108.1995076,10.58612098,107.3673673,0.098229387,
167.6167617,108.2003999,10.58392682,107.3691475,0.098207871,
167.6367637,108.2012925,10.58173131,107.3709176,0.098186345,
167.6567657,108.2021854,10.57953442,107.3726773,0.098164809,
167.6767677,108.2030787,10.57733615,107.3744266,0.098143263,
167.6967697,108.2039723,10.57513648,107.3761655,0.098121708,
167.7167717,108.2048662,10.57293539,107.3778938,0.098100142,
167.7367737,108.2057604,10.57073288,107.3796115,0.098078566,
167.7567757,108.2066549,10.56852893,107.3813184,0.098056979,
167.7767777,108.2075497,10.56632352,107.3830146,0.098035383,
167.7967797,108.2084447,10.56411664,107.3846999,0.098013775,
167.8167817,108.20934,10.56190828,107.3863743,0.097992157,
167.8367837,108.2102356,10.55969841,107.3880377,0.097970528,
167.8567857,108.2111314,10.55748704,107.3896899,0.097948889,
167.8767877,108.2120274,10.55527413,107.391331,0.097927238,
167.8967897,108.2129236,10.55305968,107.3929609,0.097905576,
167.9167917,108.21382,10.55084368,107.3945794,0.097883904,
167.9367937,108.2147167,10.5486261,107.3961865,0.097862219,
167.9567957,108.2156135,10.54640694,107.3977821,0.097840524,
167.9767977,108.2165104,10.54418618,107.3993661,0.097818816,
167.9967997,108.2174076,10.54196381,107.4009385,0.097797097,
168.0168017,108.2183049,10.5397398,107.4024992,0.097775367,
168.0368037,108.2192023,10.53751416,107.404048,0.097753624,
168.0568057,108.2200999,10.53528686,107.405585,0.09773187,
168.0768077,108.2209976,10.53305788,107.40711,0.097710103,
168.0968097,108.2218954,10.53082722,107.408623,0.097688325,
168.1168117,108.2227933,10.52859486,107.4101239,0.097666533,
168.1368137,108.2236913,10.52636079,107.4116126,0.09764473,
168.1568157,108.2245894,10.52412498,107.413089,0.097622914,
168.1768177,108.2254876,10.52188743,107.4145531,0.097601085,
168.1968197,108.2263858,10.51964813,107.4160047,0.097579244,
168.2168217,108.227284,10.51740705,107.4174438,0.09755739,
168.2368237,108.2281823,10.51516419,107.4188704,0.097535522,
168.2568257,108.2290806,10.51291953,107.4202843,0.097513642,
168.2768277,108.229979,10.51067305,107.4216854,0.097491748,
168.2968297,108.2308773,10.50842474,107.4230737,0.097469842,
168.3168317,108.2317757,10.50617459,107.4244491,0.097447921,
168.3368337,108.232674,10.50392258,107.4258116,0.097425988,
168.3568357,108.2335723,10.5016687,107.427161,0.09740404,
168.3768377,108.2344706,10.49941293,107.4284972,0.097382079,
168.3968397,108.2353688,10.49715527,107.4298203,0.097360104,
168.4168417,108.2362669,10.49489568,107.4311301,0.097338115,
168.4368437,108.237165,10.49263417,107.4324265,0.097316112,
168.4568457,108.2380631,10.49037071,107.4337094,0.097294095,
168.4768477,108.238961,10.48810529,107.4349788,0.097272063,
168.4968497,108.2398588,10.48583791,107.4362347,0.097250017,
168.5168517,108.2407566,10.48356853,107.4374768,0.097227957,
168.5368537,108.2416542,10.48129715,107.4387052,0.097205882,
168.5568557,108.2425517,10.47902376,107.4399197,0.097183792,
168.5768577,108.243449,10.47674834,107.4411204,0.097161687,
168.5968597,108.2443462,10.47447087,107.442307,0.097139568,
168.6168617,108.2452432,10.47219134,107.4434796,0.097117433,
168.6368637,108.2461401,10.46990974,107.444638,0.097095283,
168.6568657,108.2470368,10.46762605,107.4457822,0.097073118,
168.6768677,108.2479332,10.46534027,107.4469121,0.097050937,
168.6968697,108.2488295,10.46305236,107.4480276,0.097028741,
168.7168717,108.2497256,10.46076232,107.4491286,0.09700653,
168.7368737,108.2506214,10.45847014,107.4502152,0.096984302,
168.7568757,108.251517,10.4561758,107.451287,0.096962059,
168.7768777,108.2524124,10.45387929,107.4523442,0.0969398,
168.7968797,108.2533075,10.45158059,107.4533866,0.096917524,
168.8168817,108.2542024,10.44927969,107.4544142,0.096895233,
168.8368837,108.2550969,10.44697657,107.4554268,0.096872925,
168.8568857,108.2559912,10.44467122,107.4564244,0.096850601,
168.8768877,108.2568852,10.44236362,107.457407,0.096828261,
168.8968897,108.2577789,10.44005376,107.4583743,0.096805903,
168.9168917,108.2586723,10.43774163,107.4593264,0.096783529,
168.9368937,108.2595653,10.43542722,107.4602632,0.096761139,
168.9568957,108.260458,10.43311049,107.4611846,0.096738731,
168.9768977,108.2613503,10.43079146,107.4620905,0.096716306,
168.9968997,108.2622423,10.42847009,107.4629809,0.096693864,
169.0169017,108.2631339,10.42614637,107.4638556,0.096671405,
169.0369037,108.2640252,10.4238203,107.4647146,0.096648928,
169.0569057,108.264916,10.42149185,107.4655578,0.096626434,
169.0769077,108.2658065,10.41916101,107.4663852,0.096603923,
169.0969097,108.2666965,10.41682777,107.4671966,0.096581393,
169.1169117,108.2675861,10.41449211,107.4679919,0.096558846,
169.1369137,108.2684753,10.41215402,107.4687712,0.096536281,
169.1569157,108.269364,10.40981348,107.4695342,0.096513698,
169.1769177,108.2702523,10.40747048,107.4702811,0.096491096,
169.1969197,108.2711401,10.40512501,107.4710115,0.096468477,
169.2169217,108.2720275,10.40277705,107.4717256,0.096445839,
169.2369237,108.2729143,10.40042659,107.4724231,0.096423182,
169.2569257,108.2738007,10.3980736,107.4731041,0.096400507,
169.2769277,108.2746865,10.39571809,107.4737685,0.096377813,
169.2969297,108.2755719,10.39336003,107.474416,0.0963551,
169.3169317,108.2764567,10.3909994,107.4750468,0.096332369,
169.3369337,108.277341,10.38863621,107.4756607,0.096309618,
169.3569357,108.2782247,10.38627042,107.4762577,0.096286849,
169.3769377,108.2791079,10.38390203,107.4768376,0.09626406,
169.3969397,108.2799905,10.38153102,107.4774003,0.096241251,
169.4169417,108.2808725,10.37915738,107.4779459,0.096218423,
169.4369437,108.2817539,10.37678109,107.4784742,0.096195576,
169.4569457,108.2826348,10.37440214,107.4789851,0.096172709,
169.4769477,108.283515,10.37202051,107.4794786,0.096149822,
169.4969497,108.2843946,10.36963619,107.4799546,0.096126915,
169.5169517,108.2852735,10.36724917,107.4804129,0.096103988,
169.5369537,108.2861519,10.36485943,107.4808537,0.096081041,
169.5569557,108.2870295,10.36246696,107.4812766,0.096058074,
169.5769577,108.2879066,10.36007174,107.4816818,0.096035086,
169.5969597,108.2887829,10.35767376,107.482069,0.096012078,
169.6169617,108.2896586,10.355273,107.4824382,0.095989049,
169.6369637,108.2905335,10.35286946,107.4827894,0.095966,
169.6569657,108.2914078,10.3504631,107.4831225,0.095942929,
169.6769677,108.2922813,10.34805393,107.4834373,0.095919838,
169.6969697,108.2931541,10.34564193,107.4837338,0.095896726,
169.7169717,108.2940262,10.34322707,107.484012,0.095873593,
169.7369737,108.2948975,10.34080936,107.4842717,0.095850438,
169.7569757,108.2957681,10.33838876,107.4845129,0.095827262,
169.7769777,108.2966379,10.33596528,107.4847354,0.095804065,
169.7969797,108.297507,10.33353889,107.4849393,0.095780846,
169.8169817,108.2983752,10.33110959,107.4851244,0.095757605,
169.8369837,108.2992426,10.32867734,107.4852907,0.095734343,
169.8569857,108.3001093,10.32624215,107.485438,0.095711059,
169.8769877,108.3009751,10.323804,107.4855664,0.095687752,
169.8969897,108.3018401,10.32136287,107.4856756,0.095664424,
169.9169917,108.3027042,10.31891875,107.4857658,0.095641073,
169.9369937,108.3035675,10.31647163,107.4858366,0.0956177,
169.9569957,108.3044299,10.31402148,107.4858882,0.095594305,
169.9769977,108.3052915,10.3115683,107.4859203,0.095570887,
169.9969997,108.3061522,10.30911207,107.485933,0.095547446,
170.0170017,108.3070153,10.30665284,107.4859287,0.095523983,
170.0370037,108.3078868,10.30419072,107.4859117,0.0955005,
170.0570057,108.3087667,10.30172572,107.4858823,0.095476997,
170.0770077,108.3096549,10.29925785,107.4858403,0.095453474,
170.0970097,108.3105515,10.29678714,107.485786,0.095429932,
170.1170117,108.3114563,10.29431358,107.4857192,0.095406369,
170.1370137,108.3123693,10.29183719,107.4856402,0.095382787,
170.1570157,108.3132905,10.289358,107.4855489,0.095359185,
170.1770177,108.3142199,10.286876,107.4854454,0.095335563,
170.1970197,108.3151574,10.28439121,107.4853298,0.095311922,
170.2170217,108.3161029,10.28190365,107.485202,0.095288262,
170.2370237,108.3170565,10.27941332,107.4850622,0.095264582,
170.2570257,108.318018,10.27692024,107.4849103,0.095240883,
170.2770277,108.3189875,10.27442443,107.4847466,0.095217165,
170.2970297,108.3199649,10.27192589,107.4845709,0.095193428,
170.3170317,108.3209501,10.26942463,107.4843833,0.095169673,
170.3370337,108.3219432,10.26692068,107.4841839,0.095145898,
170.3570357,108.3229441,10.26441404,107.4839728,0.095122105,
170.3770377,108.3239526,10.26190473,107.48375,0.095098293,
170.3970397,108.3249689,10.25939276,107.4835155,0.095074462,
170.4170417,108.3259929,10.25687813,107.4832694,0.095050614,
170.4370437,108.3270244,10.25436087,107.4830118,0.095026746,
170.4570457,108.3280636,10.25184099,107.4827427,0.095002861,
170.4770477,108.3291102,10.2493185,107.4824621,0.094978957,
170.4970497,108.3301644,10.24679341,107.4821701,0.094955036,
170.5170517,108.331226,10.24426573,107.4818667,0.094931096,
170.5370537,108.3322951,10.24173548,107.4815521,0.094907138,
170.5570557,108.3333715,10.23920267,107.4812262,0.094883163,
170.5770577,108.3344552,10.23666732,107.4808891,0.09485917,
170.5970597,108.3355462,10.23412943,107.4805408,0.094835159,
170.6170617,108.3366445,10.23158902,107.4801814,0.094811131,
170.6370637,108.33775,10.2290461,107.479811,0.094787086,
170.6570657,108.3388626,10.22650068,107.4794296,0.094763023,
170.6770677,108.3399824,10.22395278,107.4790373,0.094738943,
170.6970697,108.3411093,10.22140241,107.478634,0.094714845,
170.7170717,108.3422432,10.21884958,107.4782199,0.094690731,
170.7370737,108.3433841,10.21629431,107.477795,0.0946666,
170.7570757,108.344532,10.2137366,107.4773594,0.094642452,
170.7770777,108.3456868,10.21117648,107.476913,0.094618287,
170.7970797,108.3468485,10.20861394,107.476456,0.094594105,
170.8170817,108.348017,10.20604902,107.4759884,0.094569907,
170.8370837,108.3491924,10.20348171,107.4755103,0.094545692,
170.8570857,108.3503745,10.20091203,107.4750217,0.094521461,
170.8770877,108.3515633,10.19834,107.4745226,0.094497214,
170.8970897,108.3527588,10.19576562,107.4740131,0.09447295,
170.9170917,108.3539609,10.19318891,107.4734933,0.094448671,
170.9370937,108.3551696,10.19060989,107.4729632,0.094424375,
170.9570957,108.3563849,10.18802855,107.4724229,0.094400063,
170.9770977,108.3576067,10.18544493,107.4718723,0.094375736,
170.9970997,108.358835,10.18285903,107.4713116,0.094351392,
171.0171017,108.3600697,10.18027086,107.4707409,0.094327033,
171.0371037,108.3613108,10.17768043,107.47016,0.094302659,
171.0571057,108.3625583,10.17508776,107.4695692,0.094278269,
171.0771077,108.3638121,10.17249287,107.4689685,0.094253863,
171.0971097,108.3650721,10.16989575,107.4683578,0.094229443,
171.1171117,108.3663384,10.16729644,107.4677374,0.094205007,
171.1371137,108.3676108,10.16469493,107.4671071,0.094180556,
171.1571157,108.3688895,10.16209125,107.4664671,0.09415609,
171.1771177,108.3701742,10.15948539,107.4658174,0.094131609,
171.1971197,108.371465,10.15687739,107.4651581,0.094107113,
171.2171217,108.3727618,10.15426725,107.4644891,0.094082602,
171.2371237,108.3740646,10.15165498,107.4638107,0.094058077,
171.2571257,108.3753734,10.14904059,107.4631227,0.094033537,
171.2771277,108.376688,10.14642411,107.4624254,0.094008983,
171.2971297,108.3780085,10.14380553,107.4617186,0.093984415,
171.3171317,108.3793349,10.14118488,107.4610025,0.093959832,
171.3371337,108.380667,10.13856216,107.4602771,0.093935235,
